author,author_id,comment
🐼✨🖤,rompihijau,"apa salahnya di jumpain loh masyarkat itu, kalau kluar dpr2 itu juga gak bakal gitu masa"
afiz,fznsr25,masih nunggu mobil sedot wc
$,n.k.w__,klo pagar gk di tutup bgitu gk mngkin juga mereka ngerusak
Haaziq Hamdi,haaziqhamdi,Ada apa ini
zzaarra4,zza4raa,katanya dipersilahkan demo tapi ko disemprot mundur?😁😁
alan & icha,alanicha20,apalah arti dari UU NO 2 TAHUN 2002
yudone,_yudin01,info damkar gasy
AgamSaboh,campli11,dpr gada satupun turun buat dialog
sanjawita,sanjapu,"pintu terbuka untuk rakyat katanya , tapi tapi tidak itu cuman apa ya"
All About ASEAN,allabout.asean,Wow Beautiful Indonesia🥰
Alishba&Alesha,alishbadanalesha,"wahai aparat
sadarlah kalian
yg di perjuangkan rakyat itu sangat penting bagi anak dan cucumu kelak
seharusnya kalian berada di bagian para pendemo"
neyy.id3〽️,neyy.id3,udah muak kali sama negeri ini
$,yoo.y44,gw siapin trek sedot wc satu 🙏
𝗣𝗘𝗥𝗧𝗔𝗠𝗔𝗫💙🚀,ardi.an039,polisi gak mikir apa yaa kemaren ada orang kena water cannon sampe geser tulang nya😔
Rdips.id,depag.shop10,katanya polisi untuk rakyat tapi yang terjadi lebih ke polisi bukan untuk rakyat
eunwo😶‍🌫️,eunwo057,kasian smpe ada korban jiwa😭😭. udh mending STOP BAYAR PAJAK aja
PEWARIS KULIT BADAK 🦏🦏,jenggot_merah18,yang disiram itu sarang tikusnya bukan rakyat Indonesia yang menuntut keadilan sosial
Nismoyyy,nisya146,gakuat bgt anj liat sosmedd 😭😭😭 nangis ngeliat negara kita sendiri
ho'ohh,tubebie_,"go internasional!
up up!
#saveojol"
siapabaeboleh,ken_tung231,"alfatihah buat abang ojol, semoga tenang di alam sana🥺☹️"
only,anuwarbasten,Malah ketawa aparat 😏 ketika RAKYAT lagi meminta keadilan di tanah nya sendiri 😏
rkm.dedi.ir,rkm.dedi.ir,ojol ada yg kelindas mobil polis bener gak bang?
Rafli okta,rafliraff111,"Bapak pol , mereka sedang di arah yang benar pak. Pura pura kerja ajh smntara biar yg lain bisa nerobos dan menyuarakan ."
C.E.O,u.s.a108,"Ya Allah. sedih bgttt...
Kya ngusir semuttt😭"
wes ah,helmiwr1,itu yang bayar gaji kamu lho
Thingkershop,natameyka,apakabar ojol yg dilindas 🥺🥺 semoga baik2 saja
Devantat 🐝,geovelocity,Negara apa sii ini?
ezzzzhhhhh,kebongayas,mau demo tp diusir pejabatnya jg ga ada yg keluar inikah demokrasi? 😂
Dyessa,bct_.6,ANZING
digeboy,untanilbakwan,njr
🍃,hii_agnsylnt,KITA YANG BAYAR PAJAK KITA YANG DI SENGSARAKAN KARN KESERAKAHAN MEREKA😭
yoshiovt,yoshiovt_,bantu viralin mobil brimod nabrak ojol sampe md
revan,revan_ans,dikira itu semut main semprot'? anj
vivinn.,shortscribble,"that ""MULAI ANARKIS"" 🙄"
Bj import,juraganball2,"anggota dpr nya,senang hati soalnya dia dilindungi,negara macam apa ini,.."
Cemal Cemil,limcemalcemilreal,"Ketua pun tak berharga dihadapan wakilnya, kami rakyat tak perlu di wakilkan kami bisa bersuara sendiri tampa wakil rakyat"
Aurraaren,aurraaren,"turut prihatin sama kejadian kemarin, semoga semua selamat dan gak ada yang terluka 🙏"
Reng_mabe🤓,non_info3,fungsi kameramen itu apa sih kan bukan acara manten ada ada aja
VARGENSHOP.ID,baby_vargen,aparat gak pernah bayar pajak jdi pjak naikpun mrekaa gak masalah
🌚Debi🌵,mumu76448,MOBIL SEDOT WC KEMANA😭😭😭
Sobatambyar,sobat.ambyar79,MANA YG KATANYA DI KASIH PINTU SELEBAR LEBARNYA UTK MASUK
AL,aan38518,mubazir air😂
sari0911,puspithasachrey,inilah alasan tidak boleh live
FA,user2008032317,coba deh kalian dengerin baik baik ada yang ketawa itu
Afdi 🫥,dosgandos,"Besok2 kalau ada demo lagi, please guys support helm atau APD khusus demo 🙏."
Lann!!,_achmadmaulana,hi ade ade sma
CAK KEMALZZ,kakkemalzz,orang bersalah di lindungi hadehh
cipa,sipayx,bismillah yaAllah masuk surga lewat jalur masyarakat😞
Teras rumah,_terasrmh,mobil satu nya air nya dikit amat belum diisi kali ya
😎Omhan Anjjar😎,puttrakarawang337,gak usah pada bayar pajak
MH30,hisyam30voc,batas demo kan jam 6/18.00 kok belom jam 18.00 di bubarin?
FranZz,frann_chess2,semangat demo nya🤭 aku nonton aja😁
Virghina Dhia,virghinadhiaa,"Kasihan bgt, katanya pintu terbuka malah fi siram air😌"
-Dapz_4you,dapzxv1,masa kalah sama yg demo yg demo aja ga pake ke amanan masa polisi pake sih
aTTaR cAVaLeRa,adienoeg2,"mmg TDK ber peri kemanusiaan, ituu rakyat not animal,maen semprot"
1%,widiafadilaa,@how are u?:ga terima bgt ojol di lindes☹️
Yann,piyanyanyannn,"suara dari rakyat,uang dari rakyat,tapi suara rakyat ga pernah didengar"
unknow,user24072099,"makin ga adil aja untuk rakyat, kemaren ktyh pintu di buka selebar lebarnya manaaaa janjinya"
guni ijo prut,irvan_3jt,yg salah jangan di demo yg benar harus dibungkam🔥🔥🔥🔥🔥
Aprilll,nytype11,Sakit hati liatnya😔
Resti Dianti,restidianti1996,"Demo silakan, tapi jangan bakar ban dan lempar-lempar. Kasihan warga sekitar ."
Intanprcll,intanprcll,bener2 gada space buat rakyat bersuara anjir
𐙚 ִ ۫ ּ:⋆. ˚ᑲᥣᥙᥱᑲ3rrᥡ˚˖𓍢ִ໋,vexana_2468,water Cannon tuh apaa
.Snrynsyh☁︎︎𖨆,rhyskf,yang katanya pintu terbuka lebar 🥀
eorinn,eorinnn,prettt pintu terbuka untuk rakyat
dinsal,scorpio.gurls20,"guys serius nanya, presiden kita kemana sih?🥺🥺💔💔💔"
SHAOLIN CHOI,botakidealis,fungsi demo?
ThriftShopp69,cheese0780,ojol yang di lindes gimana tuh
kanzania17☘️,yukania17,"padahal klo pintu terbuka dan disambut dengan baik ga akan rusuh begini loh, mereka aja yg udah ketakutan dluan😮‍💨"
rizky_tgzz,rizkytgzz,harus nya pake yang kaya gini gak sii
GAROUUU,cfyuuuu_07,damkar mana😭
RYS,rys.jaya29,mana pak prabowo responnya ketua DPR kalian tidak mau dengar pendemo
Faris,faristembong,ada yang tau sejak kapan pagar gedung mpr setinggi ituu?
rexha,rexha_foryou,malah maen air🗿 demo pak bukan wahana bermain🗿
rinaayul♊,itsmeerint998,GIMANA KABARNYA OJOL YANG DILINDES MOBIL BRIMOB?
saint De lucas,duarrrrrrrrrrz,"rakyat cuma minta hak mereka dengan revisi uu kenapa susah banget didengar?, katanya kekuasaan tertinggi itu ditangan rakyat, kalo kek gini bakal dipastikan ada segelintir masa yang pasti nyulut api revolusi disituasi itu nanti bukan soal hak keadilan lagi tapi soal pembantaian dan perang saudara, Indonesia bubar 2030 bakal bener bener kejadian karna pemerintah itu sendiri"
•𝕾𝖒𝖕𝖐𝖘𝖙𝖆𝖗_𝘾𝙊•,_shevaaa,besok kalo demo bisa kali bawa sedot wc🗿🙏
ArFiraa,alfiraa1210,"diundang nyai puan maharani loh, kenapa pas dateng malah disemprotin?"
Malasak,ky.dani_772,MAKASIH APARAT TELAH BERPIHAK KE PADA PEJABAT
bowo,jakaardiu,sedot WC mna nie
S1anjing Bangsad             ༽,s1anjingbangsaad,dari rakyat untuk rakyat
AGEN FISH IT,_agenfishit,"kita apess ess, stm pwk gagal wara wiri semua, kena angin di bekasi"
Ahmadnurmunir,ahmadnurmunir22,gak nyisan gowo sg2
denisfirdiansyah19,denisfirdiansyah19,Prabowo gimana ini
epil epoy,evi_cus,rakyat udah tau gimana pemerintah
yusufmaulanamalikibram2,yusufmaulanastyle002,beraninya kok pake water cannon😂🗿
𝐍𝐀𝐕𝐈𝐆𝐎 𝐄𝐓 𝐑𝐄𝐕𝐄𝐍𝐈,nautica_2308,Ciee pak polisi.🤣
Vinn,atcorner.id,buat kaka kaka yg demo hari ini. stay safe ya gais SEMANGAT🫂
rav,sky_iravn,"@wawa’shere:@Tralala:guys, tdi gw liat salah satu komen yg sangat masuk akal. Dimana kita jangan lagi demo di depan gedung DPR MPR, melainkan demo di Bandara Internasional, atau pusat2 ekonomi internasional.
Yang mana jika ada demo di tmpt tersebut, logistik dan perjalanan internasional otomatis akan terganggu, alhasil banyak pihak luar yang mendorong untuk pemerintah kita bekerja cepat untuk mendamaikan demo dan menyetujui perihal2 yg di bawa di demo tsb. Mungkin ini menjadi inovasi baru untuk memaksa pemerintah segera lakukan apa yang masyarakat tuntut😌"
Sabda,sabda866,"kata puan pintu dpr selalu terbuka buat rakyat, nyatanya di depan pagar di kasih beton, pagar di kasih oli/gemuk 😮‍💨"
🥷🏻🕊️,xv_633,kita butuh orang medan
poetri amanda,poetriamanda0,"Suara rakyat harusnya didengar, bukan disemprot water cannon 😔"
strawbebiii🍓🩰,nazwaamc,"ges kalian harus tau ada ojol yg kelindes mobil brimob di demo hari ini tgl 28, tolong @partaigerindra usut sampai tuntas!!!!!!!"
DKKY,dkky44,"uang rakyat untuk rakyat...
byar pajak buat beli water cannon dan di semprotkan untuk rakyat....."
HariNolep,hari_nolep,Ini bukan demo tapi tawuran antara rakyat biasa dengan penguasa
￴,yyannr.ad,sewa pemadam aja buat demo
happinesscosmic,happinesscosmic,Water cannon belinya dari pajak bkn sih?????? Kok dipake buat ngelawan rakyat sendiri?
Zahra,zscorpio02,Di hapus kah komenan gue sama tiktok? Tentang ojol yang ditabrak sampe meninggal sama @SATBRIMOB POLDA JABAR
giryprakoso,giryprakoso,udahh kacauu negrii ini !!
mardiana,mardianaaajja1990,"mana janjimu tuan putri
pintu kami terbuka buat menampung aspirasi rakyat. ????"
user070420091674,pawupaww,polisi ini melindungi masyarakat atau melindungi orang berduit?
someone,pannjinurmagomedov,di bayar berapaa si sampe segitunya sama rakyat?
isal 🦅,ig_isal_dnck,"itu belinya pake uang rakyat, kenapa untuk menyakiti rakyat?"
𝙪𝙨𝙚𝙧𝙣𝙖𝙢𝙚 ,realputraaa_,
GG,pou45731,kalau dah rame bilang ya
Rayyan johan  Frost diamonnnm,pdrmswat,ikut demo
Bonship.ID,indiebons_,MASIH BILANG PENDEMO ANARKIS ?.
LAZIM,lazim3532,kami bukan burung anjeng yg seenaknya kalian mandi kn lewat pagar besi. 🥺🥺
rizna7177,rizna7177,coba kak ntr kalo demo pke helm ..biar gk kena antisipasi..merrka jahat
pawpaw,pawpaw6409,@supremetingz
lenia,leniaaaw,@⭑ₘᵢ𝓬ₕₑₗ.ᐟ
𝕫𝕒𝕚𝕞𝕫𝕫🚀,trivial_gank,😭
jacklier,sabililahfitrah,😅
_alvhaeniysila,alvhaeniysila,"udh kaya apa tau 😫😫 mereka pake alat untuk membubarkan sedangkan pendemo hanya tangan kosong untuk membela diri nya 😭😭😭😭 sehat"" untuk para pendemo jaga keselamatan kalian"
good people2004,good.people2004,🤣
Patrick Munsad,patricknathanielm0,😂😂😂
Haris,user6625960073347,😡😡😡
nana six eye,nana.six.eye,Plis jangan lihat sisi buruk DPR terus coba lihat sisi baiknya ga ada sama sekali😔
parulian sinaga,pitolot2b,Indonesia dijajah sama pemerintahnya sendiri
Kon,pakons,"Jangan lihat sisi buruk DPR terus, lihat sisik baiknya ga ada sama sekali."
Kews production,introvet_njir,🔥🔥READY PROMO !! Sandal slop Rp 30 ribuan .
ulilremixs,ulilhaimin,malu mlwan dgn alat
graha fernanda,grahafernanda,mereka pada tepuk tangan
aoyi🌊,lalalalalala3333,eh iya
⚯͛ Kania,kannianiaa,berperang dengan negara sendiri
Narendra,w0l0ha4b4r1,si anj. cari kesempitan dalam kesempatan
skom_,hanjiee55,Garuda sedang di ruang IGD
utramen,azzatolasazhari,init giwit diririt
zeroo00,zeroo_oo0,amiin :(
egiptvrm_,fvckingsht4,itu aer bertegangan tinggi jadi kalo gakuat bisa jatoh kena water cannon
thisbay,_byouuuu,iya bahkan pas tgl 25 ada para pedemo yg bahunya dislok gara gara kena water cannon
AbuBluee,abubluee2,"lebih parah, air tekanan tinggi sangat berbahaya"
Mans,__kulineran,saya korbanya ka 😭
.,tentakel_5,gmna kak keadaan nya???🥺🥺
inez love,rifahnikmah,gimana kak.... sehat sehat kak
PP,ahmdrfiez,ya sama kyk kekuatan air semprotan mobil damkar
crocomoonstar,afftz_,"lah cuma disemprot air dr jauh, trs gmn massa yg melempar batu kedalam?"
callmeugly___,notwithme.222,"ya kalo dia ngelempar balik batu, sama aja nantangin MASA dong mba"
deraaaa,daraaa1217,bahkan ada ojol yg dilindes sampe md kak
inez love,rifahnikmah,ya Allah tega banget ya... padahal kan bisa mundur dulu eehh malah di lindas ya Allah 😭😭😭
Feriade2802,feriade.ferri,tekipai kak mun jar kami urang dayak tu🙏
amelia putri🐥,melianaknaik,"ada yang geser tulang bahunya gara""water Cannon itu😭"
sonin 242,gigibungsuuuu____,lucu ya negeri kita
Pash,bismark8172,kocak yg disalahin malah polisi😹
Novita nau-na,novitanauna,mereka gak tau malu ya
fdltz,fdltz6,kalo ngga mau rusak di buka dong lebar2 pagernyaa di persilahkan rakyat menyampaikan pendapatnya
Yunie Novika Dewi,yunn44yinn88,"Tar pajak naik,demo lg kaliannn..
Setidak'a bijak.
Bkn demo ngerusakin.
Kalian mao demo apa mao jadi perusak"
Cimuf,cimuff,banyak uang yg udh di korup minta ganti aja teh kenapa harus pajak di naikin lg kan katanya ada uu perampasan aset 😅
Yunie Novika Dewi,yunn44yinn88,Jgn merusak fasiltas Umum..
Baskara,bhaaskara,kita di peras oleh pemimpin maka kita harus menyuarakan untuk ganti pemimpin nya juga.
rapuncel,celimayy,demo yang baik dan benar gimana kak?
Yunie Novika Dewi,yunn44yinn88,"Tar turun juga tetap anarkis,38 Tahun tinggal indo,sdkt byk tau indo gimn.
Makasi,sibuk cari duit,mao appaun,tetap kita cari makan diri sdri."
tufal,sapa_yaa_gak,"minimal turun ke lapangan, demo awalnya jg gak merusak cuma orasi. kalau pejabat nya aja gak turun mau pake cara apalagi coba? anarkis aja gak turun apalagi lembut?"
fdltz,fdltz6,katanya kan demo boleh aja terus kalo tidak merusakk fasilitas dan demo secara bijak seperti yang teteh bilang itu gimanaa???? boleh di jelaskan kn teteh yang udah belajar
fdltz,fdltz6,terus kalo demo yang bijak dan tidak merusak fasilitas itu gimana ya teh mau tau aku dongg?😂
fdltz,fdltz6,oke siapppppp si paling belajar ☺️
Yunie Novika Dewi,yunn44yinn88,Yakin bisa tentram kalian 🤣 Saya sie ngak yakin apa lagl merekaa 🤣😂
fdltz,fdltz6,adanya demo kan gara2 pemerintah ngga mau mendengarkan suara rakyat
Yunie Novika Dewi,yunn44yinn88,Belajar dl deh sana 😂 Baru berdebatdan baru berkomentarr
fdltz,fdltz6,"lah kan emang demo gara2 gaji DPR naik, bukan gara2 fasilitas rusakkkk"
Yunie Novika Dewi,yunn44yinn88,"Karna Negara indo ini,klu da demo,tanpa akal.."
Yunie Novika Dewi,yunn44yinn88,"Setidak'a kan tuh salah 1 pajak di buat pake apa az.
Kalian demoin apa?
Pajak Naik
Gaji DpR naik,tuh gaji mereka juga dari pajak kan?"
fdltz,fdltz6,"kalo bijak mah harusnya depan kantor ngga di kasih beton, di buka lebar2 pagernya baru bijakkk"
fdltz,fdltz6,"pajak naik harus ada alasan teh, bukan tiba2 fasilitas rusak pajak bisa naik"
Yunie Novika Dewi,yunn44yinn88,Mank hrs rusak sesuatu? Kan sama az merugikan
fdltz,fdltz6,"fasilitas juga di bayar pake pajak dari rakyat kok ngga boleh di rusakk, namanya juga demo"
fdltz,fdltz6,terus kita mau rusak apa?
